date,product,country,impressions
6/2/2019,Batman,ie,2706
6/2/2019,Batman,bo,53
6/2/2019,Batman,ye,5
6/5/2019,Batman,pe,30153
6/5/2019,Batman,fr,68462
6/5/2019,Batman,dk,1335
6/5/2019,Batman,sv,35
5/22/2019,Batman,ga,7
5/22/2019,Batman,gg,0
6/28/2019,Batman,at,2170
6/28/2019,Batman,lb,26
6/28/2019,Batman,xk,0
6/28/2019,Batman,tj,3
6/28/2019,Batman,af,14
6/28/2019,Batman,tt,12
6/28/2019,Batman,mg,7
6/28/2019,Batman,is,6
6/28/2019,Batman,td,2
6/21/2019,Batman,de,20806
6/21/2019,Batman,ma,52
6/21/2019,Batman,empty_value,0
5/23/2019,Batman,nl,6627
5/23/2019,Batman,kh,1171
5/23/2019,Batman,gr,81
5/5/2019,Batman,ae,140
5/5/2019,Batman,np,97
5/5/2019,Batman,si,35
5/5/2019,Batman,gn,3
5/5/2019,Batman,cr,16
5/29/2019,Batman,il,19
5/29/2019,Batman,li,2
5/29/2019,Batman,ne,1
5/8/2019,Batman,fr,79195
5/8/2019,Batman,pf,1
5/8/2019,Batman,am,24
5/8/2019,Batman,sl,14
5/8/2019,Batman,cr,11
5/19/2019,Batman,tw,15702
5/19/2019,Batman,se,2749
5/19/2019,Batman,be,342
5/19/2019,Batman,ru,0
6/30/2019,Batman,ke,30
6/30/2019,Batman,ng,62
6/30/2019,Batman,cr,4
6/30/2019,Batman,vu,1
5/28/2019,Batman,iq,49
6/29/2019,Batman,ph,43380
6/29/2019,Batman,qa,30
6/29/2019,Batman,by,1
6/20/2019,Batman,ma,60
6/20/2019,Batman,ch,1910
6/20/2019,Batman,sm,7
6/20/2019,Batman,yt,2
5/7/2019,Batman,co,57686
5/7/2019,Batman,de,27526
5/7/2019,Batman,np,62
5/7/2019,Batman,cy,98
5/7/2019,Batman,row,0
5/30/2019,Batman,de,23367
5/30/2019,Batman,cr,14
5/30/2019,Batman,kz,5
6/6/2019,Batman,al,34
6/6/2019,Batman,se,1673
6/6/2019,Batman,tt,3
6/6/2019,Batman,gh,22
6/6/2019,Batman,fo,1
5/6/2019,Batman,am,14
6/19/2019,Batman,sn,8
6/19/2019,Batman,pk,90
6/19/2019,Batman,cu,0
6/19/2019,Batman,sr,2
5/1/2019,Batman,be,199
5/27/2019,Batman,co,55439
5/27/2019,Batman,ge,4
6/18/2019,Batman,th,25762
6/18/2019,Batman,zz,0
6/18/2019,Batman,tt,9
6/4/2019,Batman,ng,80
6/4/2019,Batman,ec,444
6/4/2019,Batman,row,0
5/20/2019,Batman,se,2721
5/20/2019,Batman,cm,14
5/20/2019,Batman,np,58
5/20/2019,Batman,bz,2
5/20/2019,Batman,mn,2
6/15/2019,Batman,cu,0
6/15/2019,Batman,ne,2
6/15/2019,Batman,bw,1
6/15/2019,Batman,td,1
6/8/2019,Batman,in,114727
6/8/2019,Batman,th,19770
6/8/2019,Batman,cn,6
6/8/2019,Batman,sl,7
6/25/2019,Batman,id,117482
6/25/2019,Batman,es,27018
6/25/2019,Batman,pr,70
6/25/2019,Batman,bh,21
6/25/2019,Batman,lr,4
6/25/2019,Batman,ua,12
6/25/2019,Batman,pw,2
5/3/2019,Batman,uz,1
6/27/2019,Batman,eg,62
5/13/2019,Batman,ph,41648
5/13/2019,Batman,ma,68
5/13/2019,Batman,mn,10
5/13/2019,Batman,by,4
6/10/2019,Batman,ma,66
6/9/2019,Batman,unknown,438
6/10/2019,Batman,co,42868
6/10/2019,Batman,pl,413
6/10/2019,Batman,bz,10
5/25/2019,Batman,lt,77
5/25/2019,Batman,at,2743
5/25/2019,Batman,cr,11
5/25/2019,Batman,sk,18
5/25/2019,Batman,km,1
6/17/2019,Batman,al,34
6/17/2019,Batman,cy,26
6/11/2019,Batman,fr,62134
6/11/2019,Batman,dk,1837
6/11/2019,Batman,mn,10
6/11/2019,Batman,mq,3
6/11/2019,Batman,ag,3
6/24/2019,Batman,tw,17263
6/24/2019,Batman,mm,14
6/24/2019,Batman,ma,68
6/24/2019,Batman,lb,61
5/2/2019,Batman,nl,6434
5/2/2019,Batman,ie,3514
5/2/2019,Batman,sv,49
5/2/2019,Batman,lb,71
5/2/2019,Batman,bi,2
5/1/2019,Batman,ch,2706
5/2/2019,Batman,cv,23
5/2/2019,Batman,ye,16
6/16/2019,Batman,empty_value,0
6/16/2019,Batman,gy,7
5/10/2019,Batman,in,141428
5/10/2019,Batman,de,24223
5/10/2019,Batman,cv,1
6/26/2019,Batman,us,191353
6/26/2019,Batman,gb,44719
6/26/2019,Batman,,0
6/26/2019,Batman,ie,2305
6/26/2019,Batman,zm,7
6/26/2019,Batman,cg,6
6/26/2019,Batman,cu,0
6/26/2019,Batman,bh,21
5/12/2019,Batman,fi,1649
5/12/2019,Batman,th,16204
5/12/2019,Batman,tr,128
5/12/2019,Batman,mu,30
5/9/2019,Batman,th,19796
5/9/2019,Batman,nl,6993
5/9/2019,Batman,lr,10
5/21/2019,Batman,fr,66686
5/21/2019,Batman,gw,2
5/21/2019,Batman,li,4
5/21/2019,Batman,xk,0
5/21/2019,Batman,jm,47
5/18/2019,Batman,cl,12822
5/18/2019,Batman,ug,18
5/18/2019,Batman,ly,0
5/16/2019,Batman,kh,1004
5/16/2019,Batman,at,3587
5/16/2019,Batman,hk,0
5/16/2019,Batman,gy,16
6/22/2019,Batman,ro,182
6/22/2019,Batman,uy,270
5/26/2019,Batman,at,3489
5/26/2019,Batman,es,30923
5/26/2019,Batman,ng,65
5/26/2019,Batman,az,2
5/26/2019,Batman,ge,5
6/23/2019,Batman,gb,47846
6/23/2019,Batman,ci,0
6/23/2019,Batman,gg,0
6/23/2019,Batman,kr,0
6/1/2019,Batman,ma,54
6/1/2019,Batman,pa,137
6/1/2019,Batman,sl,2
5/11/2019,Batman,my,18131
5/11/2019,Batman,ht,63
5/11/2019,Batman,lt,43
5/11/2019,Batman,eu,0
5/11/2019,Batman,mz,2
5/4/2019,Batman,zw,4
5/4/2019,Batman,li,4
5/17/2019,Batman,by,2
5/17/2019,Batman,ee,27
5/17/2019,Batman,mc,2
6/3/2019,Batman,mt,46
6/14/2019,Batman,pt,172
6/14/2019,Batman,jp,373
6/14/2019,Batman,pk,61
6/14/2019,Batman,ru,0
6/14/2019,Batman,td,1
5/31/2019,Batman,ch,1648
5/31/2019,Batman,al,78
6/13/2019,Batman,rw,11
6/13/2019,Batman,cm,17
7/1/2019,Batman,ve,19933
7/1/2019,Batman,ua,12
7/1/2019,Batman,mu,30
7/1/2019,Batman,ru,0
7/1/2019,Batman,bi,6
7/1/2019,Batman,tc,2
7/1/2019,Batman,sm,2
5/24/2019,Batman,ar,31954
5/24/2019,Batman,bz,4
5/24/2019,Batman,vu,1
6/7/2019,Batman,se,2015
6/7/2019,Batman,ug,12
6/7/2019,Batman,bd,81
6/7/2019,Batman,sm,3
6/7/2019,Batman,bm,1
5/15/2019,Batman,do,66
5/15/2019,Batman,eu,0
5/15/2019,Batman,tt,6
5/15/2019,Batman,ni,21
5/15/2019,Batman,cv,4
6/12/2019,Batman,de,24579
6/12/2019,Batman,et,42
6/12/2019,Batman,bd,134
6/12/2019,Batman,gp,14
6/12/2019,Batman,gu,2
6/12/2019,Batman,km,3
5/14/2019,Batman,unknown,512
5/14/2019,Batman,se,2538
5/14/2019,Batman,sk,33
5/14/2019,Batman,mg,9
5/14/2019,Batman,ml,18
6/2/2019,Batman,es,27790
6/2/2019,Batman,it,19785
6/5/2019,Batman,at,3126
6/5/2019,Batman,ae,111
6/5/2019,Batman,sl,3
6/5/2019,Batman,ye,0
6/5/2019,Batman,na,1
5/22/2019,Batman,za,58
6/28/2019,Batman,ch,1467
6/28/2019,Batman,ky,3
6/28/2019,Batman,ne,2
6/28/2019,Batman,vi,0
6/28/2019,Batman,ru,0
6/21/2019,Batman,mz,2
5/23/2019,Batman,us,220383
5/23/2019,Batman,th,27618
5/23/2019,Batman,ug,4
5/23/2019,Batman,tz,0
5/5/2019,Batman,sg,15365
5/5/2019,Batman,pk,42
5/5/2019,Batman,hk,0
5/5/2019,Batman,gd,2
5/29/2019,Batman,kw,17
5/29/2019,Batman,gq,10
5/29/2019,Batman,ls,2
5/29/2019,Batman,km,2
5/8/2019,Batman,vn,27170
5/8/2019,Batman,iq,26
5/8/2019,Batman,gq,2
5/19/2019,Batman,at,3507
5/19/2019,Batman,ee,31
5/19/2019,Batman,mq,16
5/19/2019,Batman,ba,10
6/30/2019,Batman,pe,20481
6/30/2019,Batman,bb,15
6/30/2019,Batman,eu,0
6/30/2019,Batman,ag,2
5/28/2019,Batman,sk,33
6/29/2019,Batman,me,10
6/29/2019,Batman,zm,1
6/20/2019,Batman,,0
6/20/2019,Batman,il,34
6/20/2019,Batman,iq,59
6/20/2019,Batman,bf,5
5/7/2019,Batman,in,138738
5/7/2019,Batman,si,34
5/30/2019,Batman,us,214281
5/30/2019,Batman,se,2602
5/30/2019,Batman,ph,44573
5/30/2019,Batman,sg,6228
6/6/2019,Batman,ma,96
6/6/2019,Batman,ec,414
6/6/2019,Batman,rs,57
6/6/2019,Batman,ge,14
6/6/2019,Batman,eu,0
6/6/2019,Batman,vu,1
6/19/2019,Batman,in,137276
6/19/2019,Batman,it,24814
6/19/2019,Batman,cz,106
5/1/2019,Batman,ky,4
5/1/2019,Batman,ly,0
5/27/2019,Batman,in,148632
5/27/2019,Batman,sb,0
5/27/2019,Batman,uz,0
6/18/2019,Batman,in,134112
6/18/2019,Batman,il,52
6/18/2019,Batman,zw,20
6/4/2019,Batman,dk,1637
6/4/2019,Batman,ap,0
6/4/2019,Batman,zw,27
6/4/2019,Batman,gg,0
5/20/2019,Batman,gu,2
5/20/2019,Batman,fo,1
5/20/2019,Batman,kz,6
6/15/2019,Batman,ae,155
6/15/2019,Batman,row,0
6/15/2019,Batman,bt,1
6/8/2019,Batman,cl,11159
6/8/2019,Batman,tt,11
6/8/2019,Batman,ua,8
6/8/2019,Batman,jo,22
6/25/2019,Batman,ca,29162
6/25/2019,Batman,ky,10
6/25/2019,Batman,ni,14
6/25/2019,Batman,az,0
5/3/2019,Batman,jp,1268
5/3/2019,Batman,empty_value,0
5/3/2019,Batman,kw,61
5/3/2019,Batman,ygb,0
5/3/2019,Batman,mm,26
5/3/2019,Batman,am,2
6/27/2019,Batman,pg,6
5/13/2019,Batman,my,24136
5/13/2019,Batman,nl,7478
5/13/2019,Batman,ch,3059
5/13/2019,Batman,gn,10
5/13/2019,Batman,dj,1
5/13/2019,Batman,pg,1
6/10/2019,Batman,cl,15542
6/10/2019,Batman,tn,2817
6/10/2019,Batman,bg,106
6/10/2019,Batman,cy,46
6/10/2019,Batman,re,0
6/9/2019,Batman,tt,9
6/9/2019,Batman,lr,1
6/9/2019,Batman,hk,0
6/9/2019,Batman,mg,6
5/25/2019,Batman,ma,54
5/25/2019,Batman,jo,32
5/25/2019,Batman,bb,7
6/17/2019,Batman,se,2281
6/17/2019,Batman,gy,16
6/17/2019,Batman,na,0
6/11/2019,Batman,lb,52
6/11/2019,Batman,pa,218
6/24/2019,Batman,vn,23282
6/24/2019,Batman,ee,16
6/24/2019,Batman,ba,6
5/2/2019,Batman,cl,18933
5/2/2019,Batman,ro,233
5/2/2019,Batman,jo,32
5/2/2019,Batman,ap,0
5/1/2019,Batman,sg,14177
5/2/2019,Batman,ru,0
5/2/2019,Batman,mw,3
6/16/2019,Batman,unknown,402
6/16/2019,Batman,hn,45
6/16/2019,Batman,il,25
5/10/2019,Batman,hn,15
5/10/2019,Batman,ee,7
5/10/2019,Batman,row,0
6/26/2019,Batman,lb,38
5/12/2019,Batman,sa,103
5/12/2019,Batman,it,23954
5/12/2019,Batman,cl,12855
5/12/2019,Batman,dz,580
5/12/2019,Batman,il,40
5/12/2019,Batman,mw,1
5/12/2019,Batman,eg,54
5/12/2019,Batman,m26pa,0
5/9/2019,Batman,tl,14
5/9/2019,Batman,sm,1
5/21/2019,Batman,kw,34
5/21/2019,Batman,gr,87
5/21/2019,Batman,pr,93
5/21/2019,Batman,sl,15
5/21/2019,Batman,ci,0
5/18/2019,Batman,ar,31811
5/18/2019,Batman,jo,24
5/18/2019,Batman,bt,3
5/18/2019,Batman,lb,33
5/18/2019,Batman,bb,4
5/18/2019,Batman,mv,1
5/16/2019,Batman,jp,553
5/16/2019,Batman,tw,18169
5/16/2019,Batman,empty_value,0
5/16/2019,Batman,ht,8
5/16/2019,Batman,mc,1
6/22/2019,Batman,by,2
6/22/2019,Batman,cy,14
6/22/2019,Batman,ci,0
6/22/2019,Batman,ad,2
6/22/2019,Batman,gf,6
5/26/2019,Batman,th,20722
5/26/2019,Batman,au,14190
5/26/2019,Batman,fr,62805
5/26/2019,Batman,bh,14
5/26/2019,Batman,ru,0
5/26/2019,Batman,na,4
5/26/2019,Batman,eu,0
6/23/2019,Batman,sa,128
6/23/2019,Batman,cu,0
6/1/2019,Batman,tr,74
5/11/2019,Batman,mg,2
5/11/2019,Batman,lk,58
5/11/2019,Batman,sx,0
5/4/2019,Batman,id,97524
5/4/2019,Batman,tt,15
5/17/2019,Batman,gh,29
5/17/2019,Batman,tl,2
5/17/2019,Batman,vu,0
5/17/2019,Batman,aw,2
6/3/2019,Batman,my,12295
6/3/2019,Batman,fr,65872
6/3/2019,Batman,py,51
6/3/2019,Batman,kh,1346
6/3/2019,Batman,uz,0
6/3/2019,Batman,ci,0
6/14/2019,Batman,co,35241
6/14/2019,Batman,no,1478
6/14/2019,Batman,kh,1128
6/14/2019,Batman,dz,438
6/14/2019,Batman,cf,0
6/14/2019,Batman,mg,15
5/31/2019,Batman,ca,32101
5/31/2019,Batman,kh,1346
5/31/2019,Batman,kw,18
5/31/2019,Batman,lr,2
5/31/2019,Batman,ru,0
5/31/2019,Batman,bh,2
6/13/2019,Batman,jo,22
6/13/2019,Batman,aw,1
6/13/2019,Batman,kr,0
6/13/2019,Batman,tg,6
7/1/2019,Batman,kh,884
7/1/2019,Batman,pa,100
7/1/2019,Batman,ge,18
7/1/2019,Batman,lb,25
7/1/2019,Batman,bm,4
7/1/2019,Batman,gg,0
7/1/2019,Batman,row,0
5/24/2019,Batman,tt,25
5/24/2019,Batman,eu,0
5/24/2019,Batman,tr,126
5/24/2019,Batman,pr,54
6/7/2019,Batman,cv,2
6/7/2019,Batman,ag,7
5/15/2019,Batman,hr,24
5/15/2019,Batman,mu,122
5/15/2019,Batman,tg,2
5/15/2019,Batman,ap,0
5/15/2019,Batman,tz,0
6/12/2019,Batman,lk,62
6/12/2019,Batman,pk,72
6/12/2019,Batman,lv,27
6/12/2019,Batman,row,0
5/14/2019,Batman,ca,36338
5/14/2019,Batman,ph,49554
5/14/2019,Batman,de,26939
5/14/2019,Batman,ma,46
5/14/2019,Batman,zz,0
5/14/2019,Batman,gq,3
6/2/2019,Batman,jm,117
6/2/2019,Batman,mu,7
6/5/2019,Batman,xk,0
6/5/2019,Batman,sn,14
6/5/2019,Batman,bw,3
6/5/2019,Batman,mz,10
5/22/2019,Batman,au,27529
5/22/2019,Batman,ie,2900
5/22/2019,Batman,ch,2494
5/22/2019,Batman,hu,143
5/22/2019,Batman,ua,19
6/28/2019,Batman,za,23
6/28/2019,Batman,kz,2
6/21/2019,Batman,mx,41770
6/21/2019,Batman,hk,0
6/21/2019,Batman,cn,10
6/21/2019,Batman,row,0
6/21/2019,Batman,pm,3
5/23/2019,Batman,mq,6
5/23/2019,Batman,ap,0
5/23/2019,Batman,kg,6
5/23/2019,Batman,is,2
5/23/2019,Batman,lt,70
5/23/2019,Batman,mz,10
5/23/2019,Batman,cm,12
5/23/2019,Batman,gq,5
5/23/2019,Batman,re,0
5/5/2019,Batman,fr,71459
5/5/2019,Batman,gt,30
5/5/2019,Batman,ygb,0
5/5/2019,Batman,a1,0
5/29/2019,Batman,hr,22
5/29/2019,Batman,ml,9
5/8/2019,Batman,gb,54452
5/8/2019,Batman,al,40
5/8/2019,Batman,gn,8
5/8/2019,Batman,ml,12
5/8/2019,Batman,ru,0
5/8/2019,Batman,dj,1
6/30/2019,Batman,vn,15141
6/30/2019,Batman,my,13249
6/30/2019,Batman,bd,24
6/30/2019,Batman,mt,39
6/30/2019,Batman,ir,0
5/28/2019,Batman,tn,2393
5/28/2019,Batman,af,24
5/28/2019,Batman,bo,57
5/28/2019,Batman,hk,0
5/28/2019,Batman,li,2
5/28/2019,Batman,am,6
5/28/2019,Batman,gn,6
6/29/2019,Batman,mv,1
6/29/2019,Batman,sd,0
6/20/2019,Batman,za,94
6/20/2019,Batman,uy,350
6/20/2019,Batman,sa,131
6/20/2019,Batman,rs,42
6/20/2019,Batman,me,5
6/20/2019,Batman,af,10
6/20/2019,Batman,ci,0
5/7/2019,Batman,al,42
5/7/2019,Batman,mm,27
5/7/2019,Batman,is,2
5/30/2019,Batman,,0
5/30/2019,Batman,ma,60
5/30/2019,Batman,sk,49
5/30/2019,Batman,tl,38
5/30/2019,Batman,cu,0
6/6/2019,Batman,ug,8
6/19/2019,Batman,id,120481
6/19/2019,Batman,eg,30
6/19/2019,Batman,sm,15
6/19/2019,Batman,aw,1
5/1/2019,Batman,lu,19
5/1/2019,Batman,gy,15
5/1/2019,Batman,nc,4
5/1/2019,Batman,cr,18
5/27/2019,Batman,th,28474
5/27/2019,Batman,ec,298
5/27/2019,Batman,rs,65
5/27/2019,Batman,zw,21
5/27/2019,Batman,hk,0
6/18/2019,Batman,cg,6
6/18/2019,Batman,sm,5
6/4/2019,Batman,gr,86
6/4/2019,Batman,mt,9
5/20/2019,Batman,bj,18
5/20/2019,Batman,bm,2
5/20/2019,Batman,row,0
6/15/2019,Batman,do,51
6/15/2019,Batman,sa,127
6/15/2019,Batman,tr,82
6/15/2019,Batman,uz,2
6/15/2019,Batman,me,1
6/8/2019,Batman,ar,26107
6/8/2019,Batman,us,171218
6/8/2019,Batman,ae,129
6/8/2019,Batman,cm,9
6/8/2019,Batman,il,41
6/8/2019,Batman,uy,365
6/8/2019,Batman,sk,31
6/8/2019,Batman,is,1
6/8/2019,Batman,pw,1
6/8/2019,Batman,mq,3
6/25/2019,Batman,empty_value,0
6/25/2019,Batman,na,2
6/25/2019,Batman,mf,0
5/3/2019,Batman,pe,28629
6/27/2019,Batman,cz,68
6/27/2019,Batman,ye,13
6/27/2019,Batman,bt,1
5/13/2019,Batman,gr,140
5/13/2019,Batman,mu,42
5/13/2019,Batman,bi,6
6/9/2019,Batman,gb,52083
6/10/2019,Batman,mx,49424
6/9/2019,Batman,eg,71
6/9/2019,Batman,at,2428
6/10/2019,Batman,az,2
6/10/2019,Batman,gq,6
5/25/2019,Batman,in,128431
5/25/2019,Batman,gf,1
5/25/2019,Batman,ng,90
5/25/2019,Batman,si,17
5/25/2019,Batman,ky,1
6/17/2019,Batman,unknown,630
6/17/2019,Batman,sm,3
6/17/2019,Batman,id26pa,0
6/17/2019,Batman,bh,6
6/11/2019,Batman,in,130104
6/11/2019,Batman,sk,28
6/11/2019,Batman,ap,0
6/24/2019,Batman,ec,475
6/24/2019,Batman,cl,15395
6/24/2019,Batman,lk,34
5/2/2019,Batman,gp,32
5/1/2019,Batman,in,141418
5/2/2019,Batman,bj,28
5/1/2019,Batman,th,21145
5/2/2019,Batman,a2,0
5/1/2019,Batman,no,1763
6/16/2019,Batman,jp,393
6/16/2019,Batman,fi,1160
6/16/2019,Batman,hu,94
6/16/2019,Batman,lr,2
6/16/2019,Batman,zz,0
6/16/2019,Batman,sb,1
5/10/2019,Batman,ec,238
5/10/2019,Batman,lk,45
5/10/2019,Batman,gp,3
5/10/2019,Batman,xk,0
5/10/2019,Batman,gd,4
5/10/2019,Batman,mm,15
5/10/2019,Batman,gi,2
5/10/2019,Batman,cr,15
6/26/2019,Batman,pt,150
6/26/2019,Batman,mu,41
6/26/2019,Batman,bg,44
6/26/2019,Batman,cv,4
6/26/2019,Batman,ly,0
5/12/2019,Batman,id,97734
5/12/2019,Batman,bg,42
5/12/2019,Batman,pf,12
5/12/2019,Batman,li,2
5/12/2019,Batman,mm,6
5/9/2019,Batman,au,26435
5/9/2019,Batman,empty_value,0
5/21/2019,Batman,ec,425
5/21/2019,Batman,il,58
5/21/2019,Batman,om,22
5/21/2019,Batman,sr,6
5/21/2019,Batman,ky,1
5/18/2019,Batman,ch,2116
5/18/2019,Batman,hr,6
5/18/2019,Batman,dj,2
5/16/2019,Batman,ng,72
5/16/2019,Batman,pf,2
5/16/2019,Batman,ky,8
5/16/2019,Batman,ml,10
5/16/2019,Batman,a1,0
6/22/2019,Batman,tw,12942
6/22/2019,Batman,om,26
6/22/2019,Batman,kw,42
6/22/2019,Batman,mg,2
5/26/2019,Batman,ie,3042
5/26/2019,Batman,cm,10
5/26/2019,Batman,pa,213
6/23/2019,Batman,it,15953
6/23/2019,Batman,sk,35
6/23/2019,Batman,za,49
6/23/2019,Batman,xk,0
6/23/2019,Batman,tz,0
6/23/2019,Batman,row,0
6/1/2019,Batman,xk,0
6/1/2019,Batman,ua,31
6/1/2019,Batman,bi,0
5/11/2019,Batman,dz,418
5/11/2019,Batman,al,87
5/11/2019,Batman,ng,110
5/11/2019,Batman,cz,42
5/11/2019,Batman,bz,6
5/11/2019,Batman,ga,3
5/4/2019,Batman,uy,1962
5/4/2019,Batman,kz,9
5/4/2019,Batman,mg,6
5/4/2019,Batman,gt,82
5/4/2019,Batman,sn,20
5/4/2019,Batman,mk,0
5/17/2019,Batman,vn,27569
5/17/2019,Batman,pr,73
5/17/2019,Batman,be,243
5/17/2019,Batman,sk,20
6/3/2019,Batman,lk,32
6/14/2019,Batman,sn,18
6/14/2019,Batman,cm,14
6/14/2019,Batman,nz,30
6/14/2019,Batman,nc,1
6/14/2019,Batman,vu,3
6/14/2019,Batman,yt,2
5/31/2019,Batman,ae,198
5/31/2019,Batman,dz,478
5/31/2019,Batman,gp,22
5/31/2019,Batman,ir,0
5/31/2019,Batman,ni,8
6/13/2019,Batman,eu,0
6/13/2019,Batman,ee,18
6/13/2019,Batman,bt,1
7/1/2019,Batman,tn,2241
7/1/2019,Batman,eu,0
7/1/2019,Batman,hr,19
7/1/2019,Batman,af,15
5/24/2019,Batman,se,2666
5/24/2019,Batman,mr,3
6/7/2019,Batman,my,9971
6/7/2019,Batman,cm,5
6/7/2019,Batman,kz,3
6/10/2019,Batman,cg,2
5/15/2019,Batman,ge,6
5/14/2019,Batman,au,26869
5/14/2019,Batman,rw,3
5/14/2019,Batman,ug,20
5/14/2019,Batman,tl,19
5/14/2019,Batman,il,54
5/14/2019,Batman,cv,8
6/2/2019,Batman,pl,441
6/2/2019,Batman,gt,66
6/2/2019,Batman,bt,1
6/2/2019,Batman,ao,6
6/2/2019,Batman,eg,35
6/2/2019,Batman,pw,2
6/5/2019,Batman,pk,54
6/5/2019,Batman,ao,7
5/22/2019,Batman,bj,23
6/28/2019,Batman,no,1311
6/21/2019,Batman,ir,0
6/21/2019,Batman,vu,1
5/23/2019,Batman,pf,1
5/23/2019,Batman,tl,2
5/23/2019,Batman,er,0
5/23/2019,Batman,ls,1
5/5/2019,Batman,sn,25
5/5/2019,Batman,bf,3
5/5/2019,Batman,ky,4
5/29/2019,Batman,lr,2
5/29/2019,Batman,https-//www.netflix.com/ca/ca,0
5/8/2019,Batman,dk,1702
5/8/2019,Batman,td,4
5/8/2019,Batman,bz,1
5/19/2019,Batman,ve,19716
5/19/2019,Batman,nl,6590
5/19/2019,Batman,hn,26
5/19/2019,Batman,do,68
5/19/2019,Batman,bj,8
6/30/2019,Batman,jo,24
6/30/2019,Batman,ug,2
5/28/2019,Batman,lt,46
5/28/2019,Batman,ee,19
5/28/2019,Batman,tl,12
6/29/2019,Batman,at,2081
6/20/2019,Batman,us,203064
6/20/2019,Batman,nl,6282
6/20/2019,Batman,no,1818
6/20/2019,Batman,lt,74
6/20/2019,Batman,mr,4
6/20/2019,Batman,jm,66
6/20/2019,Batman,mg,9
5/7/2019,Batman,tr,86
5/7/2019,Batman,za,76
5/7/2019,Batman,gp,14
5/7/2019,Batman,hr,6
5/7/2019,Batman,ru,0
5/7/2019,Batman,ctatb0a0fycydyb0e0b0f0e0ctn0d0tzu0stbydtbyctn1l2xzuyetftatctftdtfydtbtn1l1czutn1l1g1b1v1n2y1l1qzu2stata0fydzyyctd0ftgtcybyd0etgzzzyta0etgtbydyeydtgtbzy0czyyb0etatc0byc0e0f2qtn1m1f1b2z1v1n2y1l1qzu2syd1sybyb1ptb1q1rtg1pzyzztatgye1t1r1stgzz1ptctctgtcyeycydtd1oyczzzz1qyetd2qtn0a0lzuyetn1b2z1v1t1s1nzutn1q2z1b1p1rzutcydyetayczztazytdyd,0
5/30/2019,Batman,mt,54
5/30/2019,Batman,gq,11
6/6/2019,Batman,lt,54
6/6/2019,Batman,si,23
6/6/2019,Batman,ls,1
5/6/2019,Batman,vn,27934
5/6/2019,Batman,pl,498
5/6/2019,Batman,bf,4
5/6/2019,Batman,eu,0
5/6/2019,Batman,cu,0
6/19/2019,Batman,mx,47444
6/19/2019,Batman,co,36010
6/19/2019,Batman,cv,3
5/1/2019,Batman,ee,15
5/1/2019,Batman,gp,12
5/1/2019,Batman,zm,5
5/27/2019,Batman,ua,21
5/27/2019,Batman,mv,2
6/18/2019,Batman,mx,48638
6/18/2019,Batman,pl,374
6/18/2019,Batman,np,86
6/18/2019,Batman,ni,22
6/18/2019,Batman,bf,2
6/18/2019,Batman,ad,2
6/4/2019,Batman,es,34481
6/4/2019,Batman,pa,162
6/4/2019,Batman,mu,22
6/4/2019,Batman,az,0
5/20/2019,Batman,gw,1
5/20/2019,Batman,pa,262
5/20/2019,Batman,me,1
5/20/2019,Batman,ru,0
5/20/2019,Batman,dj,3
6/15/2019,Batman,co,27306
6/15/2019,Batman,cl,10528
6/15/2019,Batman,uy,282
6/15/2019,Batman,af,10
6/15/2019,Batman,iq,28
6/15/2019,Batman,pr,54
6/15/2019,Batman,re,0
6/15/2019,Batman,hk,0
6/15/2019,Batman,mz,2
6/15/2019,Batman,ly,0
6/8/2019,Batman,ve,19152
6/8/2019,Batman,eu,0
6/8/2019,Batman,tl,26
6/8/2019,Batman,row,0
6/25/2019,Batman,vn,22847
6/25/2019,Batman,xk,0
6/25/2019,Batman,si,1
5/3/2019,Batman,sn,12
5/3/2019,Batman,mz,2
5/3/2019,Batman,row,0
6/27/2019,Batman,cl,13432
6/27/2019,Batman,gr,95
6/27/2019,Batman,hn,20
6/27/2019,Batman,cr,19
6/27/2019,Batman,zm,1
5/13/2019,Batman,kw,51
5/13/2019,Batman,rs,88
5/13/2019,Batman,cr,10
5/13/2019,Batman,e,0
6/10/2019,Batman,ca,32449
6/10/2019,Batman,sg,5897
6/10/2019,Batman,nl,6517
6/9/2019,Batman,empty_value,0
6/10/2019,Batman,hn,44
6/9/2019,Batman,mn,9
5/25/2019,Batman,au,20936
5/25/2019,Batman,pl,339
5/25/2019,Batman,ug,7
5/25/2019,Batman,tl,2
6/17/2019,Batman,bd,386
6/17/2019,Batman,bb,8
6/17/2019,Batman,bi,7
6/17/2019,Batman,kr,0
6/17/2019,Batman,td,2
6/11/2019,Batman,us,205510
6/11/2019,Batman,nl,6885
6/11/2019,Batman,sm,5
6/11/2019,Batman,mw,1
6/11/2019,Batman,by,16
6/24/2019,Batman,tr,98
6/24/2019,Batman,cy,224
6/24/2019,Batman,cg,10
6/24/2019,Batman,bi,2
6/24/2019,Batman,am,10
6/24/2019,Batman,mz,2
6/24/2019,Batman,si,5
6/24/2019,Batman,sm,6
5/2/2019,Batman,pa,1406
5/1/2019,Batman,au,20562
5/2/2019,Batman,qa,58
5/2/2019,Batman,pg,4
5/1/2019,Batman,gb,54562
5/2/2019,Batman,pw,4
6/16/2019,Batman,bh,14
6/16/2019,Batman,do,40
6/16/2019,Batman,row,0
